Close,High,Low,Open,Volume,Date,company
10.499277114868164,10.499277114868164,10.02203724601052,10.02203724601052,2671800,2024-07-11,C%26A
10.060215950012207,10.680627387726338,9.983857647224708,10.508821661585847,2566400,2024-07-12,C%26A
10.0697603225708,10.232021933201116,9.99340202465803,10.022036158809641,1429100,2024-07-15,C%26A
9.687968254089355,10.19384313289164,9.640244998958691,10.146118967498232,1952400,2024-07-16,C%26A
9.411169052124023,9.812050579257802,9.325266647963412,9.707058145108567,2370500,2024-07-17,C%26A
8.800302505493164,9.363445636803915,8.704854177715415,9.363445636803915,4583000,2024-07-18,C%26A
8.87666130065918,9.019832890079988,8.781212967536797,8.87666130065918,1837700,2024-07-19,C%26A
8.972108840942383,9.115281342499744,8.809847218668374,8.972108840942383,2302300,2024-07-22,C%26A
8.513958930969238,8.962564641373044,8.513958930969238,8.962564641373044,3005900,2024-07-23,C%26A
8.218070030212402,8.523504158428063,8.218070030212402,8.513959142801339,3298400,2024-07-24,C%26A
8.01762866973877,8.29442773092525,7.950815385740809,8.141711133065499,2073700,2024-07-25,C%26A
8.141711235046387,8.208525430143968,7.969905515433536,8.036718800268382,2119900,2024-07-26,C%26A
8.01762866973877,8.456689343716919,7.9317262661397026,8.189435297462353,1787300,2024-07-29,C%26A
7.931726932525635,8.055808496014382,7.779009411572559,7.988995206403087,1625200,2024-07-30,C%26A
8.055808067321777,8.198980564922037,7.931726510436072,8.036718947132726,1863600,2024-07-31,C%26A
8.046263694763184,8.294427710544127,7.979449500666675,8.151256127968095,2732500,2024-08-01,C%26A
8.552138328552246,8.590317480945938,8.103532605229265,8.122622636557509,3278100,2024-08-02,C%26A
8.313518524169922,8.389876830111326,7.855367778258691,8.036719437566632,2386300,2024-08-05,C%26A
8.284884452819824,8.513959372463727,8.10353279207129,8.323063606093807,1835500,2024-08-06,C%26A
8.857571601867676,8.895750754494841,8.351697601992027,8.4948691967782,2816900,2024-08-07,C%26A
8.256248474121094,9.306176436150896,8.01762856550184,9.24890725756668,8733800,2024-08-08,C%26A
8.1703462600708,8.437600309014462,7.969905495797372,8.437600309014462,6458600,2024-08-09,C%26A
8.87666130065918,8.96256461841677,8.17989065349643,8.246704850787204,5036600,2024-08-12,C%26A
8.513958930969238,8.848027187490475,8.437600628380858,8.848027187490475,4500900,2024-08-13,C%26A
8.437600135803223,8.68576505985925,8.437600135803223,8.542592568167212,2549200,2024-08-14,C%26A
8.685766220092773,8.733489480102216,8.22761545984686,8.494869539003654,3299100,2024-08-15,C%26A
8.857571601867676,8.95301993856699,8.647586717549663,8.733489128263686,3088500,2024-08-16,C%26A
9.105735778808594,9.191639092518734,8.790757568713227,8.828936718110764,2333900,2024-08-19,C%26A
9.201184272766113,9.239363422849676,8.972108462001994,9.067556792342272,1812400,2024-08-20,C%26A
9.439805030822754,9.72614822687321,9.210729199614441,9.210729199614441,3272300,2024-08-21,C%26A
9.010287284851074,9.468437979477512,8.972108136154096,9.411168801300692,2148900,2024-08-22,C%26A
9.869319915771484,9.888409035800677,9.019832683297862,9.0389227135898,3451200,2024-08-23,C%26A
9.64024543762207,9.917044517183829,9.411169615362546,9.897954486052708,2395100,2024-08-26,C%26A
10.117485046386719,10.289290771069426,9.563886900743274,9.563886900743274,2543500,2024-08-27,C%26A
9.897953987121582,10.18429806781501,9.81205067188728,10.069760617590187,2115700,2024-08-28,C%26A
9.70705795288086,9.878864578325278,9.6688788039224,9.869319563519985,1571800,2024-08-29,C%26A
9.70705795288086,9.859774548714693,9.392079746407898,9.611609625353356,2357300,2024-08-30,C%26A
9.306177139282227,9.630700385165909,9.287087108224231,9.49707289854828,2102800,2024-09-02,C%26A
9.506617546081543,9.792961629027799,9.344355929420757,9.372990064636559,3313500,2024-09-03,C%26A
9.678424835205078,9.859775584238456,9.563887376300396,9.592521513460865,2019900,2024-09-04,C%26A
9.831140518188477,9.84068553309438,9.573430577305409,9.573430577305409,1502700,2024-09-05,C%26A
9.754782676696777,10.10794005240405,9.659334343689292,9.878865145501402,2841500,2024-09-06,C%26A
9.487527847290039,9.917044441849612,9.382535407654798,9.754782819518836,1653000,2024-09-09,C%26A
9.582976341247559,9.6784246772417,9.35390142717697,9.468438884212265,1213500,2024-09-10,C%26A
9.554341316223145,9.735692045435266,9.50661715266331,9.573430435489453,1341400,2024-09-11,C%26A
9.497072219848633,9.592520547791922,9.325266503918515,9.55434139866715,1127400,2024-09-12,C%26A
10.060215950012207,10.136574252799708,9.582976102458948,9.582976102458948,2443600,2024-09-13,C%26A
10.346559524536133,10.594724451349046,9.964767119378715,10.10793961266127,2756600,2024-09-16,C%26A
10.203387260437012,10.413373042477051,10.08884980939592,10.308380606588404,1833800,2024-09-17,C%26A
10.298835754394531,10.690172279209401,10.00294665182613,10.098394984335359,2495300,2024-09-18,C%26A
10.260656356811523,10.57563457215309,10.203387176629994,10.413372956945285,3128500,2024-09-19,C%26A
9.869319915771484,10.346559749917008,9.80250663027519,10.260656434128775,2235000,2024-09-20,C%26A
9.69751262664795,9.897953379808545,9.640244360180741,9.75478180337784,979200,2024-09-23,C%26A
9.878865242004395,10.012491817204905,9.668879453494311,9.907499378081251,1652000,2024-09-24,C%26A
9.802506446838379,10.041126359445785,9.659333953116297,10.002946299576381,1200500,2024-09-25,C%26A
9.945677757263184,10.193842678025174,9.840685326292821,9.840685326292821,1643400,2024-09-26,C%26A
9.983858108520508,10.15566475286195,9.840686511744515,9.926588923652423,1380700,2024-09-27,C%26A
10.0220365524292,10.079305733244404,9.697513318422786,9.983857401973312,1310800,2024-09-30,C%26A
9.831140518188477,10.28929031051919,9.812050488376668,9.974312100726143,2433000,2024-10-01,C%26A
9.93613338470459,10.422918242982906,9.850230067330445,9.983857551052756,3120000,2024-10-02,C%26A
9.582976341247559,9.840686302274067,9.458893868560292,9.783417118625023,2332500,2024-10-03,C%26A
9.497072219848633,9.640244711763566,9.411168906752216,9.544796383820277,1258700,2024-10-04,C%26A
9.18209457397461,9.792961907620551,9.163005453375272,9.649789406943041,1908500,2024-10-07,C%26A
9.296630859375,9.296630859375,9.115280140302353,9.191638433623748,1840800,2024-10-08,C%26A
9.401625633239746,9.439804785739426,9.20118485505073,9.20118485505073,1510000,2024-10-09,C%26A
9.812050819396973,9.831140849852803,9.315721860961164,9.439804328135804,2116800,2024-10-10,C%26A
10.518365859985352,10.79516491365535,9.821595263342644,9.821595263342644,6482800,2024-10-11,C%26A
11.119688034057617,11.310584700433713,10.394284160826961,10.680627339865573,5861500,2024-10-14,C%26A
11.119688034057617,11.434666259210303,10.966971429166952,11.186502231394357,4676600,2024-10-15,C%26A
11.797369003295898,11.921451476041089,11.062420092743984,11.110144260763333,4315800,2024-10-16,C%26A
11.692376136779785,11.930996057938556,11.396487034027293,11.701921152089199,3665300,2024-10-17,C%26A
11.587384223937988,11.806914124420079,11.425122597380442,11.787825003199497,2683200,2024-10-18,C%26A
11.406031608581543,11.730554834459193,11.348763339463561,11.530114072020805,2389000,2024-10-21,C%26A
11.09105396270752,11.463301371990433,11.062419826689686,11.31058476621163,2418100,2024-10-22,C%26A
10.861978530883789,11.052874278913006,10.756986097033401,10.976515979701318,2300300,2024-10-23,C%26A
11.425122261047363,11.453756397166703,10.699717470763739,10.833344956425282,2823700,2024-10-24,C%26A
12.322332382202148,12.59913144982532,11.654196795897539,11.654196795897539,7040800,2024-10-25,C%26A
11.950085639953613,12.541862912980635,11.91190558014923,12.350966255009633,4038600,2024-10-28,C%26A
11.892817497253418,12.102803293169174,11.721010854207545,11.950086681689644,2046100,2024-10-29,C%26A
12.59913158416748,12.866385639486454,11.787824402954904,11.787824402954904,5623200,2024-10-30,C%26A
12.436869621276855,12.799571998577235,12.236428857775664,12.55140707038286,3123500,2024-10-31,C%26A
12.140981674194336,12.599131479506736,12.11234662866525,12.599131479506736,2002500,2024-11-01,C%26A
12.818662643432617,12.914110067134585,12.312787747787372,12.408236081752113,4070200,2024-11-04,C%26A
12.885476112365723,13.1909093289303,12.62776615319227,12.7900277770579,2964700,2024-11-05,C%26A
13.181364059448242,13.200453178666207,12.494138472610056,12.618220933446306,2195000,2024-11-06,C%26A
12.026443481445312,13.458162900176292,11.940540170679423,13.257722145143447,7627000,2024-11-07,C%26A
12.179161071777344,12.293698525429646,11.787824544232956,11.930996133732641,3180500,2024-11-08,C%26A
12.847296714782715,12.990468304745649,12.121891929041576,12.179161111184412,4291300,2024-11-11,C%26A
12.350966453552246,12.885475465990417,12.26506404839968,12.790027135470577,1595200,2024-11-12,C%26A
12.522772789001465,12.694579415779584,12.312787012968508,12.446414490491794,2720000,2024-11-13,C%26A
11.024240493774414,11.453756168022714,10.833344739693255,10.99560635822793,63226600,2024-11-14,C%26A
11.44421100616455,11.511025201934205,10.947882051910991,11.167411938726687,8486200,2024-11-18,C%26A
11.826004028320312,11.940541485196531,11.36785329055264,11.46330162641422,7243900,2024-11-19,C%26A
11.701921463012695,11.797368887854613,11.396487336835316,11.768734751428317,3263500,2024-11-21,C%26A
11.883271217346191,12.035987812579965,11.406031402109294,11.787823800456437,5679300,2024-11-22,C%26A
11.997809410095215,12.179161060913332,11.8260036849014,11.883271956545082,3447100,2024-11-25,C%26A
12.055078506469727,12.150525928619578,11.778279434788464,12.112346777707085,7231300,2024-11-26,C%26A
11.39648723602295,12.245974498099402,11.291494796546758,12.083712876014431,5633000,2024-11-27,C%26A
9.907498359680176,11.367851893167554,9.659333445155799,11.3105836269005,11251800,2024-11-28,C%26A
10.088850021362305,10.098395036715289,9.372990254618237,9.926588401412628,14865400,2024-11-29,C%26A
9.859774589538574,10.174752797315685,9.687967963382798,10.09839449908261,4018600,2024-12-02,C%26A
9.93613338470459,10.136574155156675,9.63070017649675,9.878865113297001,4554800,2024-12-03,C%26A
9.754782676696777,10.127029172847887,9.62115519253885,9.917044296651843,5572900,2024-12-04,C%26A
9.792962074279785,10.241566884020584,9.678424617946213,10.022036986946931,7256000,2024-12-05,C%26A
9.602065086364746,10.012490691532765,9.516161777529238,9.821594955377561,4977300,2024-12-06,C%26A
9.726147651672363,10.050670892284367,9.61161019797332,9.70705853118724,2896800,2024-12-09,C%26A
10.270201683044434,10.298835818871366,9.850230109689868,9.888409260880032,3728900,2024-12-10,C%26A
10.403827667236328,10.737895903907422,10.107939489853555,10.356104413651355,4552800,2024-12-11,C%26A
9.783416748046875,10.365649026821412,9.611610113870261,10.356104921793747,3814300,2024-12-12,C%26A
9.458892822265625,10.022035939760887,9.392079540617948,9.792961051029398,4484000,2024-12-13,C%26A
9.420714378356934,9.60206602818937,9.277542789763125,9.468438544642456,2711300,2024-12-16,C%26A
9.563886642456055,9.687968197384814,9.182094231806198,9.54479661230533,6142100,2024-12-17,C%26A
9.019832611083984,9.5734307414396,8.828936861006659,9.449348276323652,4674700,2024-12-18,C%26A
9.201184272766113,9.201184272766113,8.762123591673767,9.067556792342272,7579400,2024-12-19,C%26A
9.306177139282227,9.516162929606276,8.943474741545336,9.163005547398383,5127000,2024-12-20,C%26A
8.752578735351562,9.287086846216972,8.752578735351562,9.21072854466477,2696000,2024-12-23,C%26A
8.399420738220215,8.886205557097522,8.399420738220215,8.809846350963417,3632900,2024-12-26,C%26A
8.084443092346191,8.523503778725699,7.884002324428096,8.494868733121148,4956800,2024-12-27,C%26A
7.683561325073242,8.18943528210042,7.61674758606925,8.132167013141801,5347400,2024-12-30,C%26A
7.448916435241699,7.9175901717839405,7.299340176187819,7.8876746346783655,7282600,2025-01-02,C%26A
7.419001579284668,7.568578317976198,7.3591709789063255,7.448916641728167,5051000,2025-01-03,C%26A
7.7680134773254395,7.7680134773254395,7.5087475482016215,7.598493208998815,5081300,2025-01-06,C%26A
8.037251472473145,8.206770781091087,7.847787205398343,7.907617801347134,5991200,2025-01-07,C%26A
7.678267478942871,8.077139097279984,7.618436878839707,7.927561883785059,5756000,2025-01-08,C%26A
7.678267478942871,7.768013616843288,7.578549812104264,7.64835241663696,2780600,2025-01-09,C%26A
7.698210716247559,7.867730981099336,7.608465057289983,7.718154248848278,5252400,2025-01-10,C%26A
7.758041858673096,7.837815989786843,7.468859920148772,7.73809832589466,3438000,2025-01-13,C%26A
7.967448711395264,8.107053916270717,7.807900449241978,7.947505178626103,6717200,2025-01-14,C%26A
8.336404800415039,8.336404800415039,7.987393193974872,8.057195325066363,5464500,2025-01-15,C%26A
7.777985572814941,8.296517437145177,7.758042039571471,8.296517437145177,5833700,2025-01-16,C%26A
7.967448711395264,8.01730778106383,7.7380983222955795,7.877703051679704,4282900,2025-01-17,C%26A
8.117026329040527,8.196800464133279,7.8677314436386485,7.907618511185024,1629200,2025-01-20,C%26A
8.236687660217285,8.246659665005174,7.987393246416394,8.067167382754063,3494700,2025-01-21,C%26A
8.615614891052246,8.695389023757878,8.316461417914791,8.326433422248664,4465300,2025-01-22,C%26A
8.595670700073242,8.695388839331631,8.336404298787555,8.67544483108689,4987000,2025-01-23,C%26A
8.765191078186035,8.944683350750838,8.476009611822002,8.476009611822002,4380500,2025-01-24,C%26A
9.283723831176758,9.363497962726454,8.665472885192626,8.675444889382003,4658500,2025-01-27,C%26A
9.473187446594238,9.662650777093738,9.174033968610514,9.223893040104915,3554800,2025-01-28,C%26A
9.223893165588379,9.60282078272507,9.203949156326221,9.60282078272507,4696400,2025-01-29,C%26A
9.822199821472168,9.971776082313806,9.22389287614027,9.263779942430219,7000600,2025-01-30,C%26A
9.762368202209473,9.96180352253897,9.702537130619314,9.742425145667834,3234900,2025-01-31,C%26A
9.722481727600098,9.931889064387715,9.612792532514272,9.662650652382489,2088300,2025-02-03,C%26A
9.552961349487305,9.782312692420021,9.293694944774728,9.742425626385984,3480800,2025-02-04,C%26A
9.443272590637207,9.672622993152123,9.263780309724517,9.672622993152123,2011300,2025-02-05,C%26A
9.672622680664062,9.74242576042097,9.373469205801735,9.373469205801735,2259900,2025-02-06,C%26A
9.622763633728027,10.001691242702531,9.562933509195712,9.941861118170216,4544000,2025-02-07,C%26A
9.752396583557129,10.041578047199966,9.682594456431062,9.692566460586974,1788100,2025-02-10,C%26A
9.842143058776855,9.991720273331437,9.65267972818695,9.692566795204966,2270500,2025-02-11,C%26A
9.34355354309082,9.722481126764691,9.313638482822062,9.682594062745475,2774200,2025-02-12,C%26A
9.403385162353516,9.483159295038753,9.243836896983039,9.363498096010897,2282200,2025-02-13,C%26A
10.270929336547852,10.350703467431192,9.582876268950729,9.612792281268971,4921800,2025-02-14,C%26A
10.609970092773438,10.749574349281628,10.27092955385468,10.27092955385468,2497700,2025-02-17,C%26A
10.310816764831543,10.649857308508045,10.131324488536293,10.590026232748732,3610600,2025-02-18,C%26A
10.021635055541992,10.231042389275084,9.991719993860883,10.171211314930202,2753800,2025-02-19,C%26A
9.971776008605957,10.191155347070435,9.892001876615723,10.081465202346862,3055900,2025-02-20,C%26A
9.762368202209473,9.99171953382536,9.513073814051946,9.892001398169302,4639500,2025-02-21,C%26A
9.164061546325684,9.872057666517135,9.114203428087002,9.822199548278453,2699300,2025-02-24,C%26A
9.144118309020996,9.333581627149059,9.074316184076334,9.17403336957119,2412200,2025-02-25,C%26A
8.924738883972168,9.313638470898624,8.924738883972168,9.263779403192778,3737100,2025-02-26,C%26A
9.832170486450195,10.211098076728913,9.074316256875397,9.383440770666827,11464600,2025-02-27,C%26A
9.842143058776855,10.43047801052962,9.692566795204966,9.692566795204966,9373900,2025-02-28,C%26A
9.632735252380371,9.95183177306096,9.503102053108222,9.95183177306096,3135300,2025-03-05,C%26A
9.612792015075684,10.20112597630276,9.582876003585863,9.712509200427206,5314500,2025-03-06,C%26A
10.49030876159668,10.54016688058776,9.77234062652971,9.892001823877093,6657400,2025-03-07,C%26A
10.39059066772461,10.739603208105786,10.260957465611106,10.310816535805941,3568400,2025-03-10,C%26A
10.33076000213623,10.450421204749851,9.862087196311895,10.420506141842122,6512100,2025-03-11,C%26A
10.400562286376953,10.570082548165116,10.201126012991375,10.31081615354997,3514000,2025-03-12,C%26A
10.13132381439209,10.360675146728482,10.001690618025021,10.310816078743821,3323100,2025-03-13,C%26A
10.759546279907227,10.759546279907227,10.191155351484932,10.231042417497326,3811800,2025-03-14,C%26A
10.819376945495605,11.068671336396585,10.679771744237309,10.779489880990754,2512200,2025-03-17,C%26A
10.77949047088623,10.909122724384005,10.550139124195367,10.71965939536345,3107600,2025-03-18,C%26A
11.068672180175781,11.11853030137062,10.689744563002233,10.82934882392011,4029100,2025-03-19,C%26A
10.300844192504883,10.958981234661804,10.270929131765742,10.909122166108146,5418500,2025-03-20,C%26A
10.340731620788574,10.460392818935723,10.151268294801254,10.280901497206333,3211700,2025-03-21,C%26A
10.300844192504883,10.49030846281226,10.201126055397564,10.420505386444084,2293900,2025-03-24,C%26A
10.719658851623535,10.939038182769108,10.360675269643844,10.400562334308255,2207600,2025-03-25,C%26A
11.088614463806152,11.307993795471875,10.749573937863483,10.749573937863483,4272600,2025-03-26,C%26A
11.238191604614258,11.417682919495817,10.978925209695456,11.1683885284545,3237400,2025-03-27,C%26A
11.008840560913086,11.22821989709489,10.749574159151196,11.22821989709489,2413100,2025-03-28,C%26A
10.590025901794434,10.939038439020766,10.48033670914345,10.919094430730047,2898700,2025-03-31,C%26A
11.048727989196777,11.218248261222758,10.59002624447636,10.59002624447636,4005100,2025-04-01,C%26A
11.627090454101562,11.816554727234108,10.998868463316146,10.998868463316146,4710600,2025-04-02,C%26A
12.015990257263184,12.245340648544644,11.397740260046554,11.487486396107183,5397200,2025-04-03,C%26A
11.288049697875977,11.666977285565656,11.028784254494726,11.666977285565656,4512700,2025-04-04,C%26A
10.889179229736328,11.32793694570043,10.570082709035164,11.038755486069338,4039000,2025-04-07,C%26A
10.799433708190918,11.29802252556255,10.679772506139651,11.088615184227157,3075500,2025-04-08,C%26A
11.577231407165527,11.71683661127059,10.5102516966664,10.570082770135041,4047500,2025-04-09,C%26A
11.666977882385254,11.756724019716188,11.2581352131956,11.537344678571978,2979100,2025-04-10,C%26A
12.015990257263184,12.12567945079136,11.676949721470882,11.806582923449271,4056000,2025-04-11,C%26A
12.3849458694458,12.604325207745164,12.135651469418281,12.155594526909496,3596700,2025-04-14,C%26A
12.414860725402832,12.42483272947449,12.115707260131618,12.365001656027188,3019200,2025-04-15,C%26A
12.315143585205078,12.624268104759386,12.145623319262658,12.255312511526661,2739500,2025-04-16,C%26A
12.684099197387695,12.833675455333223,12.265284533961026,12.365001722263827,2834400,2025-04-17,C%26A
12.624268531799316,12.793788803476083,12.514579335824866,12.5943534694395,2456200,2025-04-22,C%26A
12.88353443145752,13.053054696422695,12.644212040088792,12.743929227667772,4547200,2025-04-23,C%26A
13.392095565795898,13.451925689663241,12.803760625531892,12.883534758010128,3745700,2025-04-24,C%26A
13.382123947143555,13.621446351475187,13.192659663810653,13.332264875162123,3705800,2025-04-25,C%26A
13.382123947143555,13.591531288679407,13.26246274497774,13.372151942550728,2276700,2025-04-28,C%26A
13.053054809570312,13.43198240801344,13.003195739857306,13.272434145717945,4764500,2025-04-29,C%26A
13.27243423461914,13.50178462545948,12.793788493543945,12.993223822749167,2641300,2025-04-30,C%26A
13.210000038146973,13.279999732971191,12.899999618530273,13.279999732971191,3227900,2025-05-02,C%26A
12.770000457763672,0.0,0.0,0.0,0,2025-05-05,C%26A
35.64927673339844,35.826813650032136,35.25869822579233,35.39184837359132,22977200,2024-05-06,PETR4
36.0842399597168,36.0842399597168,35.507245859997894,35.640399386466825,23808600,2024-05-07,PETR4
36.63460159301758,36.68786368124556,35.78242849877906,35.817933171362846,25352000,2024-05-08,PETR4
36.98966979980469,37.14057734759856,36.34166300335961,36.44818717341458,27206400,2024-05-09,PETR4
36.90978240966797,37.36249828865159,36.83876629503187,37.14057800976585,27968700,2024-05-10,PETR4
36.94528579711914,37.25597620850533,36.84764033600447,37.05180996537221,18394300,2024-05-13,PETR4
36.27952575683594,36.66122890229165,35.6492729859615,36.1818802936401,53613200,2024-05-14,PETR4
34.086952209472656,34.450901288881134,33.288037944315356,33.37680469100647,131281100,2024-05-15,PETR4
33.09274673461914,34.308872147787056,33.05724206800891,33.998181764748864,83168500,2024-05-16,PETR4
32.56901931762695,33.217026133730954,32.409236443931746,33.15488872576446,67207900,2024-05-17,PETR4
32.62228012084961,33.05724534573751,32.515759337988456,32.60452609266698,40400400,2024-05-20,PETR4
32.560142517089844,32.924091627031366,32.462497055797186,32.6577879783825,27967400,2024-05-21,PETR4
33.00398254394531,33.2525321606314,32.32046771182401,32.400359143792336,36528800,2024-05-22,PETR4
32.675540924072266,33.47445184355474,32.462495980469576,33.23477755183965,47987800,2024-05-23,PETR4
32.49800491333008,33.01285817940666,32.46249685739801,32.90633739784506,23684700,2024-05-24,PETR4
32.85307693481445,32.915217728878694,32.5690192458126,32.59565198219292,13623300,2024-05-27,PETR4
33.55434799194336,33.98931326093181,33.208152872868354,33.2347822247249,46437700,2024-05-28,PETR4
33.50996780395508,33.66087199383822,33.23478539234809,33.47445974060541,29246800,2024-05-29,PETR4
34.43314743041992,34.521914177544446,33.64311186781489,33.669741214705375,53929400,2024-05-31,PETR4
34.246742248535156,34.557429313380176,34.12246403636211,34.46866254806304,43454500,2024-06-03,PETR4
33.86503601074219,34.11358564022046,33.46557883034159,34.08695629027199,34090200,2024-06-04,PETR4
33.909420013427734,34.113586268004205,33.79402051780284,33.962678714304765,18627100,2024-06-05,PETR4
34.0692024230957,34.37101414013662,33.97155695784206,33.98043227912205,25944100,2024-06-06,PETR4
32.79093933105469,34.149093746354076,32.719926602345915,33.92717346650771,46003600,2024-06-07,PETR4
33.28804016113281,33.78514277991683,32.95072040602099,33.01285781008968,32560900,2024-06-10,PETR4
33.43006896972656,33.731880669056984,33.28804013393781,33.56322248475614,31131300,2024-06-11,PETR4
32.70265579223633,33.82561090103202,32.5109325137689,33.7343150968223,52182400,2024-06-12,PETR4
32.373985290527344,33.04045441214667,31.817071830386237,32.775695187133614,46233500,2024-06-13,PETR4
31.661865234375,32.41050190107879,31.177991250037795,32.40137371462641,53534900,2024-06-14,PETR4
31.780553817749023,32.072704553796605,31.287548144651918,31.4153636563338,40941800,2024-06-17,PETR4
32.775691986083984,32.994803287640835,31.789680680944116,31.85358843412414,36180700,2024-06-18,PETR4
32.80308151245117,32.9765449242589,32.474411062532106,32.77569346919508,20776200,2024-06-19,PETR4
33.3234748840332,33.67953337350548,33.04958400618618,33.06784386240418,39442900,2024-06-20,PETR4
33.4969367980957,33.74343962196288,33.213917746134776,33.369121292989306,43340200,2024-06-21,PETR4
33.834739685058594,33.834739685058594,33.30521431421671,33.633884753675616,24599400,2024-06-24,PETR4
33.807350158691406,33.88951777341398,33.5608473145237,33.82561001559771,18572600,2024-06-25,PETR4
33.86212921142578,33.88951725501049,33.51519890093615,33.597366514401806,25553200,2024-06-26,PETR4
34.42816925048828,34.656412223746955,34.07211076943857,34.24557417533906,37731000,2024-06-27,PETR4
34.738582611083984,34.8481382718489,34.42817200332367,34.51033961957527,22019700,2024-06-28,PETR4
35.26810836791992,35.386792217112486,34.85727028264493,34.975957614549195,24963500,2024-07-01,PETR4
35.15854263305664,35.697196136624115,35.094634885405505,35.45069681437604,33346200,2024-07-02,PETR4
34.54685592651367,35.41417990524,34.473816504733584,35.33201229709306,38509400,2024-07-03,PETR4
